rotation_speed(°/s),steps,waiting_time(s)
9.926293251904383,180,0.1
10.027636835069483,180,0.099001
10.130204399031323,180,0.098002
10.234678469668449,180,0.097003
10.341250631413281,180,0.096004
10.450107960997146,180,0.095005
10.561310393770366,180,0.094006
10.67412334989724,180,0.09300700000000002
10.79033528120336,180,0.09200799999999999
10.908420144386183,180,0.09100899999999999
11.029079158900474,180,0.09000999999999999
11.152656770567177,180,0.089011
11.279381646446641,180,0.088012
11.408197517036474,180,0.08701300000000001
11.541689563329577,180,0.08601400000000001
11.677008514675128,180,0.08501500000000001
11.815619385512854,180,0.08401600000000001
11.957855372600385,180,0.08301700000000001
12.103436929787271,180,0.08201800000000001
12.252510927655429,180,0.08101900000000001
12.405340726255524,180,0.08002000000000001
12.559900878133089,180,0.07902100000000001
12.722358813719014,180,0.07802200000000001
12.887777714177233,180,0.07702300000000001
13.056956807889655,180,0.07602400000000001
13.230438448481005,180,0.07502500000000001
13.40922685562528,180,0.074026
13.592602709147265,180,0.07302700000000001
13.779854193439725,180,0.07202800000000001
13.974007346262827,180,0.07102900000000001
14.172887697194978,180,0.07003000000000001
14.378211019767212,180,0.06903100000000001
14.589568796496708,180,0.06803200000000001
14.806029542028046,180,0.067033
15.030887441571492,180,0.066034
15.260511127393631,180,0.06503500000000001
15.49880469468345,180,0.06403600000000001
15.743407573238796,180,0.06303700000000001
15.996724628685309,180,0.06203800000000001
16.25897303963999,180,0.06103900000000001
16.52877198573389,180,0.06004
16.808104643278604,180,0.059041
17.097040966307908,180,0.058042
17.396414822854855,180,0.057043
17.706738071818712,180,0.056044000000000004
18.029032746389593,180,0.055045000000000004
18.360034011705967,180,0.05404600000000001
18.70595371626464,180,0.053047
19.063156246175154,180,0.052048000000000004
19.435637171663203,180,0.051049000000000004
19.821688663191193,180,0.050050000000000004
20.227843641583917,180,0.049051000000000004
20.645883812784497,180,0.048052000000000004
21.083490040765454,180,0.047053000000000005
21.53866638075156,180,0.046054
22.01558260759869,180,0.045055
22.514920181677265,180,0.044056000000000005
23.036061262547708,180,0.043057000000000005
23.582100907509243,180,0.042058000000000005
24.154189097004835,180,0.041059000000000005
24.75287126623413,180,0.040060000000000005
25.38408768132532,180,0.039061000000000005
26.047259041822873,180,0.038062000000000006
26.748460451010082,180,0.037063
27.485901498881994,180,0.036064000000000006
28.26189576557511,180,0.035065000000000006
29.093145913024564,180,0.034066000000000006
29.969350754564434,180,0.033067
30.89892455772945,180,0.032068000000000006
31.88594907325405,180,0.031069000000000003
32.949508740635714,180,0.03007
34.079543001780074,180,0.029071
35.28768085578969,180,0.028072
36.58242966011567,180,0.027073000000000003
37.97963379695277,180,0.026074
39.48300534284226,180,0.025075
41.114008669346006,180,0.024076
42.88902044836459,180,0.023076999999999997
44.81311020644434,180,0.022078
46.90906032665796,180,0.021079
49.2533330970049,180,0.02008
51.81866864358189,180,0.019081
54.658756383423075,180,0.018082
57.8028026405615,180,0.017083
61.35879158501425,180,0.016084
65.45100000957548,180,0.015085
69.87263321399968,180,0.014086
74.81385598781355,180,0.013087
81.20268777558204,180,0.012088
88.27763414810529,180,0.011089
96.15749993337889,180,0.01009
106.87798340872857,180,0.009091
118.62137854269271,180,0.008092
134.01766894754837,180,0.007093
155.55803344139073,180,0.0060940000000000005
182.25168863023956,180,0.005095000000000001
223.3899307567043,180,0.004096000000000001
285.7777692044447,180,0.003097
327.4008165918396,180,0.002098
333.5432246725481,180,0.0010990000000000002
4886.345769119511,180,0.0001
10.507550074978967,170,0.1
10.613594374510866,170,0.099001
10.72322862206724,170,0.098002
10.833622920738481,170,0.097003
10.94597988824623,170,0.096004
11.061181040945051,170,0.095005
11.17856722623971,170,0.094006
11.298575413055476,170,0.09300700000000002
11.42073548067662,170,0.09200799999999999
11.546312655071677,170,0.09100899999999999
11.67450774656173,170,0.09000999999999999
11.80598463955805,170,0.089011
11.93969306720978,170,0.088012
12.076147401750918,170,0.08701300000000001
12.21634885054643,170,0.08601400000000001
12.359584080187409,170,0.08501500000000001
12.506503640708313,170,0.08401600000000001
12.656703981831917,170,0.08301700000000001
12.810739001321295,170,0.08201800000000001
12.968267506973149,170,0.08101900000000001
13.130429319684062,170,0.08002000000000001
13.296286700281373,170,0.07902100000000001
13.466354531022525,170,0.07802200000000001
13.640740752693791,170,0.07702300000000001
13.819848242340848,170,0.07602400000000001
14.00185773427991,170,0.07502500000000001
14.18880750403576,170,0.074026
14.384137236745522,170,0.07302700000000001
14.586319119767815,170,0.07202800000000001
14.79043899298853,170,0.07102900000000001
15.001179939059778,170,0.07003000000000001
15.218660984183918,170,0.06903100000000001
15.441886184786735,170,0.06803200000000001
15.671951498824807,170,0.067033
15.909875973282873,170,0.066034
16.15295234741641,170,0.06503500000000001
16.404033969652893,170,0.06403600000000001
16.66315581379517,170,0.06303700000000001
16.9314243621679,170,0.06203800000000001
17.20899569093813,170,0.06103900000000001
17.495597832758595,170,0.06004
17.79118413876651,170,0.059041
18.09842722503647,170,0.058042
18.4150447891768,170,0.057043
18.742732794309468,170,0.056044000000000004
19.08157415960981,170,0.055045000000000004
19.434306835796395,170,0.05404600000000001
19.800745132532484,170,0.053047
20.180106162702025,170,0.052048000000000004
20.574216208428403,170,0.051049000000000004
20.98123578810423,170,0.050050000000000004
21.408645156235536,170,0.049051000000000004
21.853580239507014,170,0.048052000000000004
22.316240527032058,170,0.047053000000000005
22.80056419372882,170,0.046054
23.302763768823276,170,0.045055
23.82920962391602,170,0.044056000000000005
24.379870551620783,170,0.043057000000000005
