rotation_speed(°/s),steps,waiting_time(s)
721.3985465061696,79,0.083
762.55837045411,79,0.0785
809.0992306356326,79,0.074
861.3259316469733,79,0.06949999999999999
920.706053053047,79,0.06499999999999999
989.2712651937502,79,0.060500000000000005
1068.2409151035947,79,0.056
1161.568664408603,79,0.051500000000000004
1272.0812995639094,79,0.04700000000000001
1407.1884187767719,79,0.0425
1573.1331510911016,79,0.038
1783.7048572542622,79,0.033499999999999995
2059.9116373437673,79,0.02899999999999999
2431.8069651085552,79,0.0245
2978.473233627618,79,0.019999999999999983
567.7390713114779,80,0.1055
592.8311634664318,80,0.10099999999999999
620.559070285296,80,0.0965
650.859189272076,80,0.092
684.3164761144352,80,0.0875
721.2788447023496,80,0.083
762.8051140997534,80,0.0785
808.9412964603749,80,0.074
861.4249307391624,80,0.06949999999999999
920.8260605766345,80,0.06499999999999999
989.3268343207768,80,0.060500000000000005
1068.354946045078,80,0.056
1161.77770706711,80,0.051500000000000004
1272.3362696545382,80,0.04700000000000001
1406.8295368331849,80,0.0425
1573.4064107185482,80,0.038
1783.4743445580682,80,0.033499999999999995
2058.4683460802653,80,0.02899999999999999
2435.3416454881017,80,0.0245
2980.067520383165,80,0.019999999999999983
567.6625807312771,81,0.1055
592.8919625315864,81,0.10099999999999999
620.5765497464247,81,0.0965
650.7317288494157,81,0.092
684.3182348044588,81,0.0875
721.3726422912046,81,0.083
762.6675973697086,81,0.0785
809.0130962500679,81,0.074
861.1639597333128,81,0.06949999999999999
920.9088062226913,81,0.06499999999999999
989.1779807332858,81,0.060500000000000005
1068.796805618109,81,0.056
1161.5240736801957,81,0.051500000000000004
1273.1497076583032,81,0.04700000000000001
1406.9111493167388,81,0.0425
1572.2458085782869,81,0.038
1783.0314248392326,81,0.033499999999999995
2059.497133042691,81,0.02899999999999999
2432.353676764736,81,0.0245
2979.7869134512944,81,0.019999999999999983
567.6362745690718,82,0.1055
592.9107675421594,82,0.10099999999999999
620.5456800153995,82,0.0965
650.8854146168296,82,0.092
684.3311130615899,82,0.0875
721.4780777082393,82,0.083
762.658203646307,82,0.0785
808.98056152743,82,0.074
861.266815923568,82,0.06949999999999999
920.895637721457,82,0.06499999999999999
988.8709931318184,82,0.060500000000000005
1068.6379823611446,82,0.056
1161.754229782569,82,0.051500000000000004
1272.6511039159504,82,0.04700000000000001
1407.2855862808042,82,0.0425
1572.583206950063,82,0.038
1783.3016095535431,82,0.033499999999999995
2058.7545207675835,82,0.02899999999999999
2435.867697145159,82,0.0245
2977.829956711286,82,0.019999999999999983
567.7079719780102,83,0.1055
592.9198199172064,83,0.10099999999999999
620.5327609529953,83,0.0965
650.8829715671537,83,0.092
684.327067415466,83,0.0875
721.2966576904103,83,0.083
762.664301300057,83,0.0785
808.9987919940148,83,0.074
861.1909137392522,83,0.06949999999999999
920.9433382243611,83,0.06499999999999999
989.101203736165,83,0.060500000000000005
1068.312754612685,83,0.056
1161.9348815930582,83,0.051500000000000004
1272.584828065518,83,0.04700000000000001
1406.9421715814751,83,0.0425
1571.6403986182977,83,0.038
1783.5139108139997,83,0.033499999999999995
2058.744395583069,83,0.02899999999999999
2435.5119727603683,83,0.0245
2977.7704473157137,83,0.019999999999999983
567.5440799347748,84,0.1055
593.0224855742832,84,0.10099999999999999
620.5028046606117,84,0.0965
650.9419605718741,84,0.092
684.347426216474,84,0.0875
721.4505831721539,84,0.083
762.6185761200254,84,0.0785
809.1223510542292,84,0.074
861.1377778105223,84,0.06949999999999999
920.6345786849342,84,0.06499999999999999
989.330673279646,84,0.060500000000000005
1068.6822552299514,84,0.056
1161.5211580500165,84,0.051500000000000004
1272.4660868524131,84,0.04700000000000001
1407.2026322069216,84,0.0425
1572.240026967061,84,0.038
1783.3663989278878,84,0.033499999999999995
2059.126796395087,84,0.02899999999999999
2434.077605750395,84,0.0245
2979.246025987864,84,0.019999999999999983
567.5244267636763,85,0.1055
592.9075353155574,85,0.10099999999999999
620.5518477257056,85,0.0965
650.8435510949791,85,0.092
684.1778412198151,85,0.0875
721.3988240614033,85,0.083
762.6714783666731,85,0.0785
808.8179344269194,85,0.074
861.4035931239952,85,0.06949999999999999
920.6722169527661,85,0.06499999999999999
989.3036380728932,85,0.060500000000000005
1068.6140392339626,85,0.056
1161.9782961949684,85,0.051500000000000004
1272.0593824456994,85,0.04700000000000001
1406.9698409448733,85,0.0425
1573.594249247363,85,0.038
1782.8969547763434,85,0.033499999999999995
2058.8664460118493,85,0.02899999999999999
2435.368861982573,85,0.0245
2977.962087895544,85,0.019999999999999983
567.672568581753,86,0.1055
592.8738910034486,86,0.10099999999999999
620.5787320738723,86,0.0965
650.7087926862934,86,0.092
684.3175609857632,86,0.0875
721.2031774913834,86,0.083
762.1267932308898,86,0.0785
808.883518301776,86,0.074
861.2435576111079,86,0.06949999999999999
920.6463411959531,86,0.06499999999999999
989.2236557910996,86,0.060500000000000005
1068.4150241779055,86,0.056
1161.674679511381,86,0.051500000000000004
1273.099956665092,86,0.04700000000000001
1406.674738843606,86,0.0425
1573.249500344699,86,0.038
1783.5343573073083,86,0.033499999999999995
2058.34015244273,86,0.02899999999999999
2433.9792591432292,86,0.0245
2979.155395873562,86,0.019999999999999983
567.6338060859924,87,0.1055
592.9199976472935,87,0.10099999999999999
620.5912486601047,87,0.0965
650.81176637447,87,0.092
684.3373962659989,87,0.0875
721.4114443765685,87,0.083
762.5788977896439,87,0.0785
809.0608522759387,87,0.074
861.2698572344731,87,0.06949999999999999
920.7691262265208,87,0.06499999999999999
989.1490785702655,87,0.060500000000000005
1068.400362308808,87,0.056
1161.7186669905625,87,0.051500000000000004
1272.3850345691462,87,0.04700000000000001
1406.6075970141753,87,0.0425
1572.895611165105,87,0.038
1783.6731301662915,87,0.033499999999999995
2058.9236025187593,87,0.02899999999999999
2434.6648556006357,87,0.0245
2980.110691575911,87,0.019999999999999983
567.6718739502012,88,0.1055
592.8658202953741,88,0.10099999999999999
620.6242777549616,88,0.0965
650.8534893107096,88,0.092
684.2632071798947,88,0.0875
721.3145496025194,88,0.083
762.6367059131096,88,0.0785
808.4827446875272,88,0.074
861.2169670364182,88,0.06949999999999999
920.882375371885,88,0.06499999999999999
989.0736701962201,88,0.060500000000000005
1068.6556263537268,88,0.056
1161.9103179262906,88,0.051500000000000004
1272.4865516905318,88,0.04700000000000001
1407.3027944248668,88,0.0425
1572.8739639577504,88,0.038
1783.3986628592031,88,0.033499999999999995
2059.025206220526,88,0.02899999999999999
2435.160371477221,88,0.0245
2978.0944771684635,88,0.019999999999999983
567.6528886094201,89,0.1055
592.9175328725174,89,0.10099999999999999
620.5716138918432,89,0.0965
650.9465909822155,89,0.092
684.3003959670026,89,0.0875
721.4585785799837,89,0.083
762.7091690701399,89,0.0785
808.9680762770606,89,0.074
861.1490661233072,89,0.06949999999999999
920.9855962150684,89,0.06499999999999999
989.0953664541734,89,0.060500000000000005
1068.1392810184784,89,0.056
1161.6141731178254,89,0.051500000000000004
1272.3318358482422,89,0.04700000000000001
1406.3102406175726,89,0.0425
1572.8537741788475,89,0.038
1783.395729726298,89,0.033499999999999995
2056.7372685534983,89,0.02899999999999999
2434.8582092786605,89,0.0245
2971.7536793942695,89,0.019999999999999983
567.5860857027872,90,0.1055
592.9029282329346,90,0.10099999999999999
620.5123918996313,90,0.0965
650.6952811025124,90,0.092
684.1555214121407,90,0.0875
721.4101722056579,90,0.083
762.5840540268093,90,0.0785
809.0560666010639,90,0.074
860.6259538156079,90,0.06949999999999999
920.6910866883137,90,0.06499999999999999
989.2490121070833,90,0.060500000000000005
1068.2035631377857,90,0.056
1161.6453063973083,90,0.051500000000000004
1272.7740465306676,90,0.04700000000000001
1406.54593506701,90,0.0425
1572.3477147389124,90,0.038
1783.7462720817755,90,0.033499999999999995
2057.530542926414,90,0.02899999999999999
2433.8017419151743,90,0.0245
2979.657629061594,90,0.019999999999999983
851.3596883486239,91,0.1055
889.2061927876091,91,0.10099999999999999
930.7016654477146,91,0.0965
976.1291255711109,91,0.092
1025.9074400659886,91,0.0875
1081.5730961528457,91,0.083
1143.9918447617813,91,0.0785
1213.1780086251833,91,0.074
1291.9075057385814,91,0.06949999999999999
1381.1719211523634,91,0.06499999999999999
1482.8349986229405,91,0.060500000000000005
1602.5600647747656,91,0.056
1741.99939839083,91,0.051500000000000004
1907.0322013723448,91,0.04700000000000001
2109.3521431920108,91,0.0425
2357.9007818929986,91,0.038
2672.5059932802806,91,0.033499999999999995
3087.547353756647,91,0.02899999999999999
3647.932963638296,91,0.0245
4460.911375594141,91,0.019999999999999983
851.4019913611456,92,0.1055
889.2042951412909,92,0.10099999999999999
930.5204183578444,92,0.0965
976.0733618474006,92,0.092
1026.352483825754,92,0.0875
1081.6356320966865,92,0.083
1143.463752192703,92,0.0785
1213.2273241359424,92,0.074
1291.2268374439457,92,0.06949999999999999
1380.7221093788726,92,0.06499999999999999
1483.7293130731414,92,0.060500000000000005
1602.1223635374254,92,0.056
1742.1169281589014,92,0.051500000000000004
1908.178695591942,92,0.04700000000000001
2109.2206726077397,92,0.0425
2357.6738137059674,92,0.038
2674.600919824974,92,0.033499999999999995
3084.0864872429675,92,0.02899999999999999
3650.4411385734024,92,0.0245
4465.591390300106,92,0.019999999999999983
851.1341660659787,93,0.1055
889.3206947094613,93,0.10099999999999999
930.5772275934077,93,0.0965
975.9291414718812,93,0.092
1026.265240509193,93,0.0875
1082.0697223690431,93,0.083
1143.5374568870495,93,0.0785
1213.264720247645,93,0.074
1291.7745352227516,93,0.06949999999999999
1380.7606301941867,93,0.06499999999999999
1483.7311231586598,93,0.060500000000000005
1602.6839471373933,93,0.056
1742.3355072421193,93,0.051500000000000004
1908.625386683527,93,0.04700000000000001
